id	rule	price	store	tier	title
1807859	AUTOMOTIVE	619000	esam	L2_ai_cache	اوکتان بنزین مایکل اورجینال تحت لیسانس آلمان
1805117	BLADE	850000	esam	L2_ai_cache	چاقو طبیعت گردی AK530
1660779	BLADE	790000	esam	L2_ai_cache	چاقو شکاری دسته کنفی
1708016	BLADE	780000	esam	L2_ai_cache	چاقو مرد جنگی طناب پیچ
1638524	BLADE	770000	esam	L2_ai_cache	چاقو پرتابی 3 تایی زنجانی طرح تتو
1707127	BLADE	112000	esam	L2_ai_cache	تپانچه ورزشی هدف زنی ایرانی
1638408	CAMERA	5000000	esam	L2_ai_cache	fujifilm Finepix 4900Zoom دوربین دیجیتال 1990
1660446	CAMERA	5000000	esam	L2_ai_cache	دوربین قدیمی نوستالژی
1707900	CAMERA	4200000	esam	L2_ai_cache	ویدئو پروژکتور اینفوکوس استوک آمریکا(کمترین هزینه)
1661058	CAMERA	4000000	esam	L2_ai_cache	مجموعه کنتاکتور،لنز ،دانگل ،هیتسینگ
1706809	CAMERA	3900000	esam	L2_ai_cache	ویدئو پروژکتور INFOCUS ساخت USA(فوری)
1638337	CAMERA	3500000	esam	L2_ai_cache	ویدئو پروژکتور استوک EIKI(باتخفیف ویژه)
1730911	CAMERA	3500000	esam	L2_ai_cache	مجموعه 24 عددی تونل ویدئو پروژکتور
1706412	CAMERA	3300000	esam	L2_ai_cache	دوربین دیجیتال کنون
1660725	CAMERA	3000000	esam	L3_queue	پایه دوربین benro t66o ex
1707196	CAMERA	3000000	esam	L2_ai_cache	دوربین دیجیتال 5137 DSC-W310
1730910	CAMERA	3000000	esam	L2_ai_cache	ویدیو پروژکتور اینفوکوس استوک آمریکا سالم
1706741	CAMERA	2750000	esam	L3_queue	سینی هاما با قابلیت نصب سه پایه PROJECTOR PLATTE
1660616	CAMERA	2700000	esam	L3_queue	دوربین عکاسی مطابق عکس تمیز
1638403	CAMERA	2500000	esam	L3_queue	دوربین عکاسی Rollei آلمان (کد 234)
1638407	CAMERA	1995000	esam	L3_queue	دوربین عکاسی و فیلم فوجی فیلم a900
1705834	CAMERA	1000000	esam	L3_queue	دوربین عکاسی قدیمی توضیحات دارد
1706409	CAMERA	1000000	esam	L3_queue	دوربین دیجیتال GVC F1.2 5179
1708184	CAMERA	1000000	esam	L3_queue	دوربین عکاسی قدیمی 1 تومن
36003	CAMERA	949050	esam	L1_inherit	دوربین پوینت اند شوت سامیکا sx1
1707116	CAMERA	856068	esam	L2_ai_cache	پروژکتور خورشیدی و شارژی
1705972	CAMERA	807500	esam	L3_queue	فلاش دوربین عکاسی یونومات UNOMAT آلمانی
1806146	CAMERA	800000	esam	L3_queue	دوربین عکاسی سالم
1705977	CAMERA	750000	esam	L3_queue	پای دوربین سالم
1705965	CAMERA	650000	esam	L3_queue	فیلتر لنز دوربین آنالوگ(M52) تبدیل نور به شعاع
1706114	CAMERA	650000	esam	L3_queue	فلاش حرفه ای دوربین عکاسی آنالوگ
1660849	CAMERA	600000	esam	L2_ai_cache	دوربین قدیمی FODAK
33936	CAMERA	500000	esam	L2_ai_cache	مزایده دوربین عکاسی قدیمی 500 هزار تومن
1705815	CAMERA	500000	esam	L3_queue	دوربین عکاسی دیجیتال Cannon Power shot A495 5310
1705979	CAMERA	450000	esam	L3_queue	2 جلد دوربین کدام و لمو روسی
1707373	CAMERA	400000	esam	L3_queue	بند دوربین مارک زنیت ZENIT (کد 13832)
1707374	CAMERA	370000	esam	L3_queue	بند دوربین مارک زنیت ZENIT (کد 11617)
1708310	CLOTHING	3290000	esam	L2_ai_cache	کت اسپرت GOCCI ترک بینظیر
1806166	CLOTHING	799000	esam	L2_ai_cache	کاپشن سایز بزرگ اورجینال cabano عتیقه
1660858	CLOTHING	750000	esam	L2_ai_cache	حراج کاپشن اورجینال Guy Laroche Paris کلکسیونی
1660902	CLOTHING	699000	esam	L2_ai_cache	شلوار 3XL اورجینال شمعی مناسب ورزش و زمستون و
1660932	CLOTHING	699000	esam	L2_ai_cache	کاپشن بادگیر بوش اورجینال عتیقه و کمیاب
1660836	CLOTHING	600000	esam	L2_ai_cache	مانتو کبریتی مخمل قد 90 سایز xL رنگ خردلی
1756093	CLOTHING	590000	esam	L2_ai_cache	حراج پیراهن سایز 38 طرح Benson
1756098	CLOTHING	590000	esam	L2_ai_cache	حراج پیراهن سایز L طرح VENIZ
1638834	CLOTHING	499250	esam	L2_ai_cache	حراج پیراهن سایز L طرح VENIZ
1638816	CLOTHING	499000	esam	L2_ai_cache	پیراهن زمستانی مردانه جنس کشی حراجی
1660986	CLOTHING	499000	esam	L2_ai_cache	کاپشن بادگیر اورجینال beluss عتیقه و کمیاب
1705927	CLOTHING	499000	esam	L2_ai_cache	حراج پیراهن سایز XL طرح VENIZ
1707984	CLOTHING	499000	esam	L2_ai_cache	حراج پیراهن سایز L طرح VENIZ
1708099	CLOTHING	499000	esam	L2_ai_cache	حراج پیراهن سایز M طرح Benison
1708139	CLOTHING	498000	esam	L2_ai_cache	حراج پیراهن سایز XXL طرح VENIZ (قواره کوچک)
1708151	CLOTHING	497000	esam	L2_ai_cache	حراج پیراهن سایز L طرح VENIZ
1705982	CLOTHING	493000	esam	L2_ai_cache	حراج پیراهن سایز L طرح ZARA
1708119	CLOTHING	489000	esam	L2_ai_cache	حراج پیراهن سایز L طرح VENIZ
1708108	CLOTHING	485000	esam	L2_ai_cache	حراج پیراهن سایز L طرح VENIZ
1707816	CLOTHING	243321	esam	L2_ai_cache	تی شرت مردانه سبز ایکس لارژ جنس خوب
1660536	CLOTHING	130000	esam	L2_ai_cache	تیشرت اسپرت مردانه شیک
1660415	COLLECTIBLE	9790000	esam	L3_queue	اسپیکر اورجینال ادیفایر، کمیاب، حرفه ای، باکیفیت
1706068	COLLECTIBLE	4999000	esam	L2_ai_cache	کوسه خشک شده کلکسیونی
1638358	COLLECTIBLE	4399000	esam	L3_queue	قاب آینه مسی آنتیک قاجاری
400984	COLLECTIBLE	3500000	esam	L2_ai_cache	12 جلد مجله تاتر و سینمای ایتالیایی آنتیک
1705796	COLLECTIBLE	3299000	esam	L2_ai_cache	چاشنی پر کن فشنگ کلکسیونی و آنتیک پهلوی
1660563	COLLECTIBLE	3000000	esam	L2_ai_cache	ماکت دوج کلکسیونی
1708107	COLLECTIBLE	2950000	esam	L2_ai_cache	قاجاری کهنه و تک در ایران فوق کلکسیونی
34473	COLLECTIBLE	2120000	esam	L2_ai_cache	101 عددسکه خارجی متنوع کلکسیونی عالی گنجینه ارزشمند
1705935	COLLECTIBLE	2000000	esam	L2_ai_cache	لنوا کلکسیونی و قدیمی
1706655	COLLECTIBLE	1979000	esam	L2_ai_cache	دیوارکوب برنجی آنتیک پهلوی
1707133	COLLECTIBLE	1849000	esam	L2_ai_cache	ابزار قدیمی زیبا مهر کلکسیونی
1683096	COLLECTIBLE	1800000	esam	L2_ai_cache	زیرخاکی کلکسیونی تست نشده الکاتل
1541698	COLLECTIBLE	1500000	esam	L0_human	آلکاتل 101 کلکسیونی
1660485	COLLECTIBLE	1100000	esam	L3_queue	بازی فوق کمیاب تیکن هیبرید پلی 3 (توضیحات)
1638741	COLLECTIBLE	800000	esam	L2_ai_cache	50 سنتاووس بسیار کمیاب و زیبای کلمبیا ضرب 1968
1660490	COLLECTIBLE	798000	esam	L2_ai_cache	بسته 1000 افغانی (100 برگ) کلکسیونی کد 568
1756112	COLLECTIBLE	591000	esam	L2_ai_cache	حراج جلیقه مردانه جنس نرم و لطیف با مدلی کمیاب
1756208	COLLECTIBLE	590000	esam	L2_ai_cache	حراج جلیقه مردانه جنس نرم و لطیف با مدلی کمیاب
1638590	COLLECTIBLE	500000	esam	L2_ai_cache	2 قندان قدیمی زیبا و کلکسیونی
1638606	COLLECTIBLE	400000	esam	L3_queue	صفحه گرامافون 33 دور بزرگ کلکسیونی
1638628	COLLECTIBLE	400000	esam	L3_queue	صفحه گرامافون 33 کلکسیونی بسیار زیبا
1660758	COLLECTIBLE	250000	esam	L2_ai_cache	پک کره جنوبی بسیار نایاب 1973 ، 1988 ، 1989 ، 1990
1706997	COLLECTIBLE	250000	esam	L2_ai_cache	چندکاره قدیمی زیبا و کلکسیونی
1638682	COLLECTIBLE	200000	esam	L2_ai_cache	خودکار قدیمی برنجی کلکسیونی lamy
1706366	COLLECTIBLE	125000	esam	L2_ai_cache	عرج الجبل بینظیر و کمیاب کاملا طبیعی
1706131	COLLECTIBLE	120000	esam	L2_ai_cache	حراج سنجاق وارداتی قلبی کمیاب
439922	FOOTWEAR	3300000	esam	L2_ai_cache	سایز 46 اسپرت اسکیچرز ماساژو دار
1706629	FOOTWEAR	3300000	esam	L2_ai_cache	سایز 41 اسپرت skechers
1706000	FOOTWEAR	3200000	esam	L2_ai_cache	سایز 40 کفش طبی چرمی کلارک
1706506	FOOTWEAR	3200000	esam	L2_ai_cache	سایز 44 کفش طبی چرمی کلارک
1757016	FOOTWEAR	3200000	esam	L2_ai_cache	سایز 43 کفش طبی چرمی کلارک
1638318	FOOTWEAR	3100000	esam	L2_ai_cache	سایز 43 اسپرت skechers
1660830	FOOTWEAR	3100000	esam	L2_ai_cache	سایز 48 اسپرت skechers
1660998	FOOTWEAR	3100000	esam	L2_ai_cache	سایز 42 اسپرت skechers
1783450	FOOTWEAR	3100000	esam	L2_ai_cache	سایز 44 اسپرت skechers
1707262	FOOTWEAR	2800000	esam	L2_ai_cache	کفش اسپرت مردونه شیک و در حد نو
1706670	FOOTWEAR	2650000	esam	L2_ai_cache	سایز 40 کفش طرح اسکیچرز
1707556	FOOTWEAR	2500000	esam	L2_ai_cache	کفش سایز 39 زمستانی و کوهنوردی برند شیما
1707563	FOOTWEAR	1950000	esam	L2_ai_cache	کفش سایز 39 زمستانی و کوهنوردی برند شیما
1707587	FOOTWEAR	1950000	esam	L2_ai_cache	سایز 44 اسپرت skechers
1707778	FOOTWEAR	1900000	esam	L2_ai_cache	سایز 41 صندل آبنوردی
1706018	FOOTWEAR	1850000	esam	L2_ai_cache	سایز 38 اسپرت نیوبالانس
1781570	FOOTWEAR	1850000	esam	L2_ai_cache	سایز 43 اسپرت skechers
1806274	FOOTWEAR	1850000	esam	L2_ai_cache	سایز 42 اسپرت skechers
1707537	FOOTWEAR	1800000	esam	L2_ai_cache	سایز 36 کفش زمستانی و کوهنوردی PAMA
1706633	FOOTWEAR	850000	esam	L2_ai_cache	سایز 32 کفش Salomon دیسکی
1705993	FOOTWEAR	820000	esam	L2_ai_cache	کفش سایز 40 سالنی نایک
1706579	FOOTWEAR	799000	esam	L2_ai_cache	مزایده صندل پاشنه دار چرم 39
1638876	FOOTWEAR	750000	esam	L2_ai_cache	سایز 42 کفش فوتسال میزانو
1730908	FOOTWEAR	750000	esam	L2_ai_cache	سایز 40 کفش فوتسال
1638851	FOOTWEAR	720000	esam	L2_ai_cache	سایز 41 کفش فوتسال لوتو
1638901	FOOTWEAR	689000	esam	L2_ai_cache	سایز 44 کفش فوتسال
1638532	FOOTWEAR	650000	esam	L2_ai_cache	سایز 43 کفش فوتسال نایک دوردوخت
1707025	FOOTWEAR	650000	esam	L2_ai_cache	سایز 42 کفش فوتسال نایک
1756232	FOOTWEAR	650000	esam	L2_ai_cache	سایز 41 کفش فوتسال
1806904	FOOTWEAR	650000	esam	L2_ai_cache	سایز 40 کفش فوتسال نایک
1707963	FOOTWEAR	630000	esam	L2_ai_cache	سایز 40 کفش فوتسال نایک
1706995	FOOTWEAR	100000	esam	L2_ai_cache	کفش ایمنی پاتن تبریز سایز 42
1731057	HOUSEHOLD	3299000	esam	L2_ai_cache	سینی مسی قلمزنی پهلوی
1706663	HOUSEHOLD	2799000	esam	L2_ai_cache	منقل و کفه برنجی پهلوی
1706481	HOUSEHOLD	2419000	esam	L2_ai_cache	پارچ برنجی پهلوی
1731101	HOUSEHOLD	2199000	esam	L2_ai_cache	سینی مسی نقش دار پهلوی
1756209	HOUSEHOLD	2199000	esam	L2_ai_cache	سینی مسی قلمزنی دستی پهلوی
1707352	HOUSEHOLD	2089000	esam	L2_ai_cache	سینی برنجی پایه دار نقش دار پهلوی
1731093	HOUSEHOLD	2089000	esam	L2_ai_cache	سینی نقش دار برنجی پهلوی
1756103	HOUSEHOLD	1800000	esam	L2_ai_cache	پارچ ولیوان عتیقه
1638377	HOUSEHOLD	869000	esam	L2_ai_cache	مزایده 2 روزه 2 عدد مجسمه روح ایستاده هات
1660597	HOUSEHOLD	869000	esam	L2_ai_cache	مزایده 2 روزه 2 عدد مجسمه فوق خاص
1660811	HOUSEHOLD	869000	esam	L2_ai_cache	مزایده 2 روزه 2 عدد مجسمه روح نشسته
1707450	HOUSEHOLD	600000	esam	L2_ai_cache	فندک چرمی و وینتیج HONEST همراه با کاور چرم اصل
1806967	HOUSEHOLD	600000	esam	L2_ai_cache	فندک زیپو ژاپنی همراه با کاور چرم اصل
1706065	HOUSEHOLD	580000	esam	L2_ai_cache	سینی دیوارکوب مسی قطر 50 پهلوی
1706173	HOUSEHOLD	271000	esam	L2_ai_cache	فندک وارداتی مدل هندلی، درب دار، کوره ای
1707272	HOUSEHOLD	271000	esam	L2_ai_cache	فندک وارداتی طلایی رنگ، درب دار، کوره ای، هندلی
1706784	HOUSEHOLD	270000	esam	L2_ai_cache	فندک کمیاب وارداتی کوره ای روکش دار طرح قورباغه
1707139	HOUSEHOLD	270000	esam	L2_ai_cache	فندک وارداتی، درب دار، کوره ای، مدل هندلی
1707241	HOUSEHOLD	270000	esam	L2_ai_cache	فندک وارداتی طلایی، درب دار، کوره ای، مدل هندلی
1706452	HOUSEHOLD	267000	esam	L2_ai_cache	فندک کمیاب وارداتی کوره ای روکش دار طرح اژدها
1708095	HOUSEHOLD	261000	esam	L2_ai_cache	فندک اتمی فشنگی طلایی رنگ، وارداتی
1731088	HOUSEHOLD	261000	esam	L2_ai_cache	فندک بیلیارد کوره ای، روکش دار، وارداتی
1706346	HOUSEHOLD	260000	esam	L2_ai_cache	فندک کمیاب وارداتی کوره ای روکش دار طرح دار
1707616	HOUSEHOLD	259000	esam	L2_ai_cache	فندک اتمی، طرح پرندگان، برچسبی، وارداتی
1706973	HOUSEHOLD	255000	esam	L2_ai_cache	فندک اتمی، طرح پرندگان، برچسبی، وارداتی
1660389	HOUSEHOLD	253000	esam	L2_ai_cache	فندک اتمی طلایی رنگ، طرح برچسب عقاب، وارداتی
1706796	HOUSEHOLD	253000	esam	L2_ai_cache	فندک کمیاب وارداتی کوره ای روکش دار طرح دار
1708229	HOUSEHOLD	253000	esam	L2_ai_cache	فندک اتمی فشنگی طلایی رنگ، وارداتی
1707746	HOUSEHOLD	252000	esam	L2_ai_cache	فندک اتمی وارداتی، با طرح پرنده برچسبی
1708292	HOUSEHOLD	252000	esam	L2_ai_cache	فندک اتمی طلایی رنگ، طرح برچسب عقاب، وارداتی
1660439	HOUSEHOLD	251000	esam	L2_ai_cache	فندک اتمی طلایی رنگ، طرح برچسب ببر، وارداتی
1708053	HOUSEHOLD	250000	esam	L2_ai_cache	فندک اتمی، با طرح پرندگان، برچسبی، وارداتی
1660511	HOUSEHOLD	249000	esam	L2_ai_cache	فندک اتمی طلایی رنگ طرح برچسب شیر، وارداتی
1706803	HOUSEHOLD	249000	esam	L2_ai_cache	فندک اتمی، وارداتی، طرح اسب، برچسبی
1707029	HOUSEHOLD	249000	esam	L2_ai_cache	فندک اتمی، طرح پرندگان زیبا، برچسبی، وارداتی
1707427	HOUSEHOLD	249000	esam	L2_ai_cache	فندک اتمی، وارداتی، طرح دار، برچسبی
1707474	HOUSEHOLD	249000	esam	L2_ai_cache	فندک اتمی، طرح دار، برچسبی، وارداتی
1707513	HOUSEHOLD	249000	esam	L2_ai_cache	فندک اتمی، طرح دار زیبا، برچسبی، وارداتی
1707570	HOUSEHOLD	249000	esam	L2_ai_cache	فندک اتمی، طرح ببر زیبا، برچسبی، وارداتی
1708017	HOUSEHOLD	249000	esam	L2_ai_cache	فندک اتمی، طرح پرندگان، برچسبی، وارداتی
1706007	HOUSEHOLD	239000	esam	L2_ai_cache	فندک اتمی وارداتی، با طرح ببر برچسبی
1706957	HOUSEHOLD	230000	esam	L2_ai_cache	فندک وارداتی کوره ای، روکش دار طرح بیلیارد
1706856	HOUSEHOLD	220000	esam	L2_ai_cache	فندک بیلیارد کوره ای روکش دار طلایی رنگ ، وارداتی
1730913	HOUSEHOLD	215000	esam	L2_ai_cache	فندک وارداتی کوره ای، روکش دار طرح بیلیارد
1756189	HOUSEHOLD	212000	esam	L2_ai_cache	فندک وارداتی کوره ای، روکش دار، طرح بیلیارد
1706021	HOUSEHOLD	211000	esam	L2_ai_cache	فندک وارداتی کوره ای، روکش دار، طرح بیلیارد
1707062	HOUSEHOLD	211000	esam	L2_ai_cache	فندک بیلیارد کوره ای روکش دار طلایی رنگ ، وارداتی
1684310	JEWELLERY	215000000	divar	L0_human	14 پرومکس با(ضمانت طلا ویاچک صیادی)درپاژ
1639003	JEWELLERY	30000000	divar	L2_ai_cache	15نرمال/بدون چک و سفته/بازنشستگان/طلا
1759667	JEWELLERY	30000000	divar	L2_ai_cache	17pro/اقساط ویژه/چکی/ضمانت طلا٪ خرید آسان
1810548	JEWELLERY	30000000	divar	L2_ai_cache	باز نشسته تامین اجتماعی/17نرمال* اقساط &#x27; چکی/طلا/
259324	JEWELLERY	8000000	divar	L0_human	13 پرو با چک صیادی ضمانت طلا با 8 میلیون
1707591	JEWELLERY	5490000	esam	L2_ai_cache	یاقوت دونه اناری معدنی اصل برمه.کد 2
34943	JEWELLERY	5450000	esam	L2_ai_cache	زبرجد خوشرنگ معدنی اصل پاکستان.کد 13
1638769	JEWELLERY	5310000	esam	L2_ai_cache	انگشتر نقره 925 بانگین شجرزیبا
1706582	JEWELLERY	5000000	esam	L2_ai_cache	کلکسیونی تک درخت شجر طبیعی قائنات
1756192	JEWELLERY	5000000	esam	L2_ai_cache	انگشتر زمرد قاجاری
1783404	JEWELLERY	5000000	esam	L2_ai_cache	انگشتر حادو.قدرت ع.ث.م.ا.ن
1706927	JEWELLERY	4999000	esam	L2_ai_cache	فیروزه محک رگه طلایی خوشرنگ طبیعی اصل نیشابور
1706959	JEWELLERY	4999000	esam	L2_ai_cache	فیروزه محک رگه طلایی خوشرنگ و خاص طبیعی نیشابور
1706813	JEWELLERY	4499000	esam	L2_ai_cache	عقیق پرتقالی خوشرنگ آبدار طبیعی یمن بدون بهسازی
1706673	JEWELLERY	4400000	esam	L2_ai_cache	حراجی انگشتر شجر طبیعی قائنات کلکسیونی تک درخت
1706390	JEWELLERY	4000000	esam	L2_ai_cache	دستبند دستساز با مروارید پرورشی زیبا
1708078	JEWELLERY	4000000	esam	L2_ai_cache	حراجی انگشتر نقره 925 رکاب صفوی
1706142	JEWELLERY	3950000	esam	L2_ai_cache	یاقوت دونه اناری معدنی برمه .کد 28
1706717	JEWELLERY	3900000	esam	L2_ai_cache	زمرد غولپیکر خوشرنگ معدنی زامبیا(26 قیراطی)کد 5
1706035	JEWELLERY	3812000	esam	L2_ai_cache	انگشتر عقیق کد 1056
1660952	JEWELLERY	3500000	esam	L2_ai_cache	ساعت فول نگین والار با تقویم فعال شیک و جذاب
1706469	JEWELLERY	3499000	esam	L2_ai_cache	عقیق زرد دست تراش آبدار اصل یمن با رنگ طبیعی
1660699	JEWELLERY	3450000	esam	L2_ai_cache	فیروزه آبی خوش رنگ نیشابوری طبیعی 053
1708012	JEWELLERY	3300000	esam	L2_ai_cache	حراجی شجر کلکسیونی قائنات 16 در 21
1638800	JEWELLERY	3250000	esam	L2_ai_cache	عقیق یمن خوشرنگ معدنی.کد 29
1661011	JEWELLERY	3200000	esam	L2_ai_cache	انگشتر شجر طبیعی قائنات منظره کلکسیونی
1706219	JEWELLERY	3200000	esam	L2_ai_cache	گردنبند زیبای love با سنگ معدنی
1706517	JEWELLERY	3195000	esam	L2_ai_cache	انگشتر زنانه یاقوت کبود سنتتیک 003
1660784	JEWELLERY	3190000	esam	L2_ai_cache	گوشواره نقره 925 وزن 4.4 خارجی زیبا با فاکتورمعتبر
1708305	JEWELLERY	3100000	esam	L2_ai_cache	مهره سنگ عقیق سلیمانی بینظیر
1706380	JEWELLERY	3000000	esam	L2_ai_cache	انگشتر زیبای قدیمی با رکاب مشابه طلا و سنگ عقیق
1756115	JEWELLERY	3000000	esam	L2_ai_cache	انگشتر مطیع العباد موگی ع.م.ر
1806002	JEWELLERY	2950000	esam	L2_ai_cache	عقیق فوق آبدارغولپیکرمعدنی خراسان.کد 48
1638681	JEWELLERY	2900000	esam	L2_ai_cache	فیروزه خوشرنگ معدنی نیشابور.کد S14
1708051	JEWELLERY	2750000	esam	L2_ai_cache	حراجی انگشتر شجر طبیعی قائنات
1577905	JEWELLERY	2700000	esam	L2_ai_cache	حراجی همکاری 10 عدد انگشتر شرف الشمس حرز دار
33857	JEWELLERY	2698000	esam	L2_ai_cache	200 عدد باباقوری هندی طبیعی
1638881	JEWELLERY	2500000	esam	L2_ai_cache	تسبیح مریم بانوی بی نظیر
1708182	JEWELLERY	2500000	esam	L2_ai_cache	حراجی انگشتر شجر طبیعی قائنات سر شاخه طلایی
1638623	JEWELLERY	2490000	esam	L2_ai_cache	فیروزه عنکبوتی رگه طلایی معدنی نیشابور.کد S15
1660421	JEWELLERY	2450000	esam	L2_ai_cache	زبرجد خوشرنگ معدنی اصل پاکستان.کد 21
1660582	JEWELLERY	2450000	esam	L2_ai_cache	فیروزه خوشرنگ معدنی نیشابور.کد 154
1708040	JEWELLERY	2450000	esam	L2_ai_cache	حراجی انگشتر شجر طبیعی قائنات
1063938	JEWELLERY	2400000	esam	L2_ai_cache	کشکول خاص وبینظیر 103
1708167	JEWELLERY	2300000	esam	L2_ai_cache	انگشتر شجر قائنات مصور درخت
1683161	JEWELLERY	2250000	esam	L2_ai_cache	فیروزه شجری خوشرنگ معدنی نیشابور.کد 160
1660570	JEWELLERY	2245000	esam	L2_ai_cache	زبرجد خوشرنگ معدنی اصل پاکستان.کد 19
1706659	JEWELLERY	2200000	esam	L2_ai_cache	انگشتر شجر طبیعی قائنات منظره جنگل زیبا
1708004	JEWELLERY	2200000	esam	L2_ai_cache	انگشتر شجر طبیعی قائنات منظره زیبا
1708085	JEWELLERY	2200000	esam	L2_ai_cache	انگشتر شجر مصور گنجشک
1638520	JEWELLERY	2000000	esam	L2_ai_cache	انتیک بخر. جفت رکاب یا پای فلزی بالا رفتن تبر برق
1706593	JEWELLERY	2000000	esam	L2_ai_cache	انگشتر شجر طبیعی قائنات منظره جنگل زیبا
1707982	JEWELLERY	2000000	esam	L2_ai_cache	انگشتر نقره 925 فیروزه کرمان
1708061	JEWELLERY	1999000	esam	L2_ai_cache	عقیق پرتقالی بشدت خوشرنگ آبدار اصل معدنی خراسان
32974	JEWELLERY	1990000	esam	L2_ai_cache	زبرجد خوشرنگ معدنی پاکستان.کد 10
32985	JEWELLERY	1990000	esam	L2_ai_cache	زبرجد خوشرنگ معدنی پاکستان.کد 11
34149	JEWELLERY	1990000	esam	L2_ai_cache	زبرجد خوشرنگ معدنی اصل پاکستان.کد 16
514471	JEWELLERY	1990000	esam	L2_ai_cache	سیترین خوشرنگ معدنی آفریقای.کد 11
1706300	JEWELLERY	1980000	esam	L2_ai_cache	تسبیح 101 دانه یاقوت زرد طبع برمه منگوله خاص نایاب
1707002	JEWELLERY	1950000	esam	L2_ai_cache	ساعت زنانه بسیار جذاب یاقوت سبز سنتاتیک
1756204	JEWELLERY	1900000	esam	L2_ai_cache	منشور بزرگ کلکسیونی سنگ کوارتز طبیعی بزرگ
1638350	JEWELLERY	1890000	esam	L2_ai_cache	اسلایس عقیق ژئود بنفش فوق کلکسیونی
1638797	JEWELLERY	1890000	esam	L2_ai_cache	50 عدد فیروزه شکوفه نیشابور اصل
1638357	JEWELLERY	1850000	esam	L2_ai_cache	سیترین آفریقایی معدنی.کد 9
1638573	JEWELLERY	1850000	esam	L2_ai_cache	فیروزه سبز لوزی نیشابوری طبیعی با شناسنامه 054
1368430	JEWELLERY	1845000	esam	L2_ai_cache	کوارتز طلایی معدنی آفریقایی.کد 14
1706626	JEWELLERY	1800000	esam	L2_ai_cache	انگشتر شجر طبیعی قائنات منظره جنگل
1027991	JEWELLERY	1150000	esam	L1_inherit	گارنت سرخ معدنی سریلانکا.کد 17
1706358	JEWELLERY	1150000	esam	L1_inherit	تسبیح کهربا رویال پرچمی هفت رنگ لهستان سایز 16
1135922	JEWELLERY	1145000	esam	L1_inherit	توپاز بلواسکای معدنی سوئیسی.کد 13
32107	JEWELLERY	1100000	esam	L1_inherit	تسبیح کهربا اصل رگه دار 101 دانه تاجری
1618847	JEWELLERY	1000000	divar	L3_queue	باکارت بازنشستگی طلا نو بخر اقساطی تحویل در لحظه
34068	JEWELLERY	999000	esam	L1_inherit	تسبیح 101 دانه سنگ جید
1442643	JEWELLERY	999000	esam	L1_inherit	عقیق سلیمانی معدنی.کد 13
1638609	JEWELLERY	893000	esam	L2_ai_cache	یاقوت سرخ 3.25 قیراطی افریقایی اصل 1002
1706314	JEWELLERY	890000	esam	L2_ai_cache	تسبیح رویال سندلوس آب حیات رویال درجه 1 آبدار
1638624	JEWELLERY	850000	esam	L2_ai_cache	فیروزه معدنی نیشابوراصل.کد 19
1706254	JEWELLERY	850000	esam	L2_ai_cache	عقیق یمنی اصل و طبیعی منقش به یا جواد الائمه
1638346	JEWELLERY	845000	esam	L2_ai_cache	آمیتیست معدنی برزیلی.کد 8
1705887	JEWELLERY	835000	esam	L2_ai_cache	انگشتر کلکسیونی دو جفتی حجرالعین آداب دار رحمانی
1638531	JEWELLERY	799000	esam	L2_ai_cache	مزایده انگشتر بینظیر حجر الحجاز زیبا باجذب بالا
1638638	JEWELLERY	799000	esam	L2_ai_cache	مزایده انگشتر حجر المراد کهربایی رحمانی
1706947	JEWELLERY	799000	esam	L2_ai_cache	عقیق زرد خوشرنگ آبدار با دعای شرف شمس
1706313	JEWELLERY	795000	esam	L2_ai_cache	یاقوت سبز کبود درشت آفریقا (تانزانیا) 100 درصد معدنی
35648	JEWELLERY	790000	esam	L2_ai_cache	کوارتز یخی خوشرنگ معدنی.کد 32
1638348	JEWELLERY	790000	esam	L2_ai_cache	آمیتیست معدنی برزیلی.کد 9
1661068	JEWELLERY	790000	esam	L2_ai_cache	شجر معدنی قائن.کد 9
1706375	JEWELLERY	750000	esam	L2_ai_cache	عقیق پرتقالی یمنی خطی با حکاکی دستی
1708007	JEWELLERY	750000	esam	L2_ai_cache	شجر مصور طبیعی
1638522	JEWELLERY	749000	esam	L2_ai_cache	عقیق سرخ معدنی خراسان.کد 119
1638603	JEWELLERY	749000	esam	L2_ai_cache	عقیق سرخ معدنی خراسان.کد 118
1638890	JEWELLERY	749000	esam	L2_ai_cache	کوارتز یخی خوشرنگ معدنی.کد 62
1683188	JEWELLERY	749000	esam	L2_ai_cache	فیروزه خوشرنگ معدنی نیشابور.کد 159
1706940	JEWELLERY	749000	esam	L2_ai_cache	شجر معدنی قائن.کد 22
1707480	JEWELLERY	749000	esam	L2_ai_cache	توپاز اسکای معدنی سوئیسی.کد 23
1442918	JEWELLERY	745000	esam	L2_ai_cache	کوارتز یخی خوشرنگ معدنی.کد 12
1638336	JEWELLERY	745000	esam	L2_ai_cache	عقیق سه پوست خوشرنگ معدنی.کد 4
1638471	JEWELLERY	745000	esam	L2_ai_cache	عقیق سرخ معدنی خراسان.کد 120
1638909	JEWELLERY	745000	esam	L2_ai_cache	کوارتز یخی خوشرنگ معدنی.کد 61
623111	JEWELLERY	699000	esam	L1_inherit	عقیق سبز زمردی معدنی.کد 70
806941	JEWELLERY	699000	esam	L2_ai_cache	عقیق چندپوست خوشرنگ معدنی.کد 12
